time,month_factor,month_and_year_factor,latitude,longitude,county,county_factor,year,count,2m_temperature,total_precipitation,low_vegetation_cover,high_vegetation_cover,10m_wind_speed,volumetric_soil_water_layer_1,total_cloud_cover,housingdensity,population,populationdensity
4/1/2013,3,3,40.5,-121.5,Plumas,31,2013,0,46.22,0.0013,0.156,0.82,2.61,0.41,0.42,15666,18895,7.46
4/1/2013,3,3,34,-117.5,Riverside,32,2013,0,62.36,0.0002,0.818,0.18,2.32,0.09,0.27,813435,2286755,317.32
4/1/2013,3,3,38.75,-121.5,Sacramento,33,2013,0,65.73,0.0008,0.489,0.5,2.88,0.18,0.31,559945,1457341,1510.76
4/1/2013,3,3,37,-121.5,San Benito,34,2013,0,58.57,0.0003,0.411,0.57,2.25,0.17,0.3,17979,57239,41.22
4/1/2013,3,3,36.25,-117.75,San Bernardino,35,2013,1,66.06,0,0.914,0.06,3.06,0.02,0.17,704913,2082738,103.84
4/1/2013,3,3,33.25,-117.75,San Diego,36,2013,0,61.35,0.0001,0.631,0.16,2.72,0.07,0.34,1179403,3209768,763.03
4/1/2013,3,3,38.25,-121.5,San Joaquin,37,2013,0,64.03,0.0007,0.508,0.47,2.89,0.18,0.28,236448,702046,504.59
4/1/2013,3,3,36,-124,San Luis Obispo,38,2013,0,56.01,0.0001,0.073,0.1,7.16,0.03,0.39,118512,275696,83.58
4/1/2013,3,3,37.75,-124,San Mateo,39,2013,0,53.21,0.0004,0.013,0.04,7.68,0.03,0.4,272698,748661,1669.59
4/1/2013,3,3,35,-123.75,Santa Barbara,40,2013,0,56.01,0.0001,0.013,0.06,7.55,0.02,0.4,153977,434601,158.9
4/1/2013,3,3,37.5,-122,Santa Clara,41,2013,0,59.05,0.0004,0.335,0.64,2.3,0.21,0.3,643833,1866425,1446.73
4/1/2013,3,3,37,-124,Santa Cruz,42,2013,0,53.4,0.0004,0.018,0.06,6.86,0.03,0.38,104975,268816,603.85
4/1/2013,3,3,41.25,-122.5,Shasta,43,2013,0,53.31,0.0013,0.222,0.77,2.85,0.34,0.43,77761,178397,47.25
4/1/2013,3,3,39.75,-121,Sierra,44,2013,0,48.88,0.0016,0.033,0.97,2.8,0.43,0.4,2342,3028,3.18
4/1/2013,3,3,42,-123.75,Siskiyou,45,2013,0,47.55,0.0016,0.306,0.68,2.5,0.31,0.5,24080,43532,6.93
4/1/2013,3,3,38.25,-122,Solano,46,2013,0,64.55,0.0005,0.417,0.56,3.19,0.17,0.31,154210,423659,515.55
4/1/2013,3,3,38.75,-124,Sonoma,47,2013,0,53.37,0.0007,0.024,0.19,7.3,0.06,0.39,206148,494073,313.53
4/1/2013,3,3,37.75,-121.25,Stanislaus,48,2013,0,65.77,0.0004,0.545,0.44,3.04,0.16,0.25,180054,523451,350.17
4/1/2013,3,3,39.25,-121.75,Sutter,49,2013,0,68.77,0.0008,0.54,0.46,3.29,0.17,0.31,34044,94507,156.88
4/1/2013,3,3,40.25,-122.75,Tehama,50,2013,0,61.72,0.0007,0.297,0.67,3.04,0.23,0.38,27180,62875,21.32
4/1/2013,3,3,41.25,-123.5,Trinity,51,2013,0,50.65,0.0014,0.02,0.98,2.18,0.4,0.47,8764,13427,4.22
4/1/2013,3,3,36.75,-119.5,Tulare,52,2013,0,57.43,0.0006,0.378,0.61,1.82,0.25,0.25,144606,452460,93.79
4/1/2013,3,3,38.25,-120.5,Tuolumne,53,2013,0,54.17,0.0011,0.233,0.74,2.51,0.32,0.28,31332,53997,24.31
4/1/2013,3,3,34.5,-120,Ventura,54,2013,0,57.8,0.0001,0.161,0.08,5.06,0.04,0.33,283532,838136,454.74
4/1/2013,3,3,38.75,-122.25,Yolo,55,2013,0,66.52,0.0006,0.379,0.61,3.04,0.17,0.31,75904,206292,203.31
4/1/2013,3,3,39.5,-121.5,Yuba,56,2013,0,64.14,0.001,0.362,0.64,2.81,0.25,0.33,27856,73090,115.68
5/1/2013,4,4,37.75,-122.25,Alameda,1,2013,0,62.2,0.0002,0.596,0.18,2.97,0.11,0.34,589352,1579593,2137.42
5/1/2013,4,4,38.5,-120.75,Amador,2,2013,0,61.84,0.0008,0.002,1,2.44,0.26,0.33,18241,36620,61.59
5/1/2013,4,4,40,-121.75,Butte,3,2013,0,65.73,0.001,0.176,0.82,2.58,0.23,0.37,96989,221641,135.44
5/1/2013,4,4,38.5,-120.75,Calaveras,4,2013,0,59.52,0.0009,0.078,0.92,2.46,0.25,0.32,28024,44655,43.78
5/1/2013,4,4,39.25,-122.25,Colusa,5,2013,0,73.33,0.0001,0.392,0.57,2.62,0.12,0.33,7892,21250,18.47
5/1/2013,4,4,38,-122.25,Contra Costa,6,2013,0,65.3,0.0002,0.579,0.31,3.51,0.13,0.3,404915,1093401,1527.22
5/1/2013,4,4,41.75,-124,Del Norte,7,2013,0,52.95,0.0022,0.001,1,3.11,0.15,0.54,11323,27816,27.64
5/1/2013,4,4,39,-121,El Dorado,8,2013,0,55.04,0.0015,0.114,0.86,2.38,0.33,0.36,88683,181481,106.26
5/1/2013,4,4,37.25,-120.75,Fresno,9,2013,0,68.11,0.0003,0.44,0.56,2.61,0.18,0.23,321458,951514,159.7
5/1/2013,4,4,39.75,-122.5,Glenn,10,2013,1,73.33,0.0003,0.636,0.36,2.72,0.13,0.35,10893,27809,21.16
5/1/2013,4,4,42,-124,Humboldt,11,2013,0,56.47,0.0011,0.688,0.3,2.59,0.11,0.46,62181,134403,37.67
5/1/2013,4,4,33.5,-116,Imperial,12,2013,0,80.59,0,0.964,0.01,2.71,0,0.17,56665,176438,42.24
5/1/2013,4,4,38,-118.75,Inyo,13,2013,0,58.86,0.0006,0.864,0.09,1.82,0.09,0.26,9497,18357,1.8
5/1/2013,4,4,36,-120,Kern,14,2013,0,66.93,0.0001,0.699,0.29,2.83,0.07,0.18,289153,862000,106
5/1/2013,4,4,36.25,-120.25,Kings,15,2013,0,74.2,0,0.778,0.22,2.62,0.14,0.21,44600,150337,108.2
5/1/2013,4,4,42,-123,Lake,16,2013,0,56.51,0.0011,0.57,0.41,2.79,0.16,0.42,35612,63796,50.77
5/1/2013,4,4,40.75,-121,Lassen,17,2013,0,55.13,0.0013,0.757,0.21,2.78,0.17,0.41,12730,32129,7.08
5/1/2013,4,4,34.75,-119.25,Los Angeles,18,2013,3,63.69,0.0002,0.313,0.06,3.91,0.03,0.33,3473910,9992484,2462.49
5/1/2013,4,4,37.5,-120.25,Madera,19,2013,1,65.51,0.0005,0.286,0.71,2.55,0.2,0.25,49669,151370,70.83
5/1/2013,4,4,38,-124,Marin,20,2013,0,54.73,0.0002,0.012,0.15,7.58,0.01,0.43,111823,258409,496.64
5/1/2013,4,4,38,-120,Mariposa,21,2013,0,51.53,0.001,0.371,0.61,2.15,0.34,0.3,10315,17809,12.29
5/1/2013,4,4,40,-124,Mendocino,22,2013,0,57.03,0.0008,0.005,0.72,3.57,0.16,0.41,40614,87054,24.83
5/1/2013,4,4,37.5,-121,Merced,23,2013,0,70.29,0.0001,0.676,0.31,3,0.11,0.24,84060,262026,135.42
5/1/2013,4,4,41.75,-121,Modoc,24,2013,0,52.96,0.0016,0.879,0.11,2.89,0.16,0.45,5225,9145,2.33
5/1/2013,4,4,38.5,-119.75,Mono,25,2013,0,45.96,0.001,0.669,0.28,2.16,0.28,0.31,13980,14067,4.61
5/1/2013,4,4,36.75,-124,Monterey,26,2013,0,56.8,0.0002,0.059,0.09,7.2,0.02,0.47,139733,426712,130.07
5/1/2013,4,4,38.5,-122.5,Napa,27,2013,0,66.46,0.0003,0.033,0.97,2.7,0.14,0.3,55110,139580,186.51
5/1/2013,4,4,39.5,-121.25,Nevada,28,2013,0,55.88,0.0013,0.081,0.89,2.49,0.34,0.37,52940,97938,102.26
5/1/2013,4,4,33.75,-118,Orange,29,2013,0,64.88,0.0003,0.528,0.09,2.91,0.07,0.41,1061560,3104950,3927.48
5/1/2013,4,4,39.25,-121.25,Placer,30,2013,0,61.73,0.0011,0.205,0.78,2.47,0.26,0.35,156172,365398,259.7
5/1/2013,4,4,40.5,-121.5,Plumas,31,2013,0,52.45,0.0017,0.156,0.82,2.45,0.36,0.41,15666,18895,7.46
5/1/2013,4,4,34,-117.5,Riverside,32,2013,6,68.28,0.0003,0.818,0.18,2.32,0.08,0.26,813435,2286755,317.32
5/1/2013,4,4,38.75,-121.5,Sacramento,33,2013,0,70.25,0.0002,0.489,0.5,2.84,0.12,0.3,559945,1457341,1510.76
5/1/2013,4,4,37,-121.5,San Benito,34,2013,1,61.24,0.0001,0.411,0.57,2.46,0.14,0.3,17979,57239,41.22
5/1/2013,4,4,36.25,-117.75,San Bernardino,35,2013,1,72.26,0.0001,0.914,0.06,3.13,0.02,0.18,704913,2082738,103.84
5/1/2013,4,4,33.25,-117.75,San Diego,36,2013,3,66.61,0.0003,0.631,0.16,2.71,0.07,0.35,1179403,3209768,763.03
5/1/2013,4,4,38.25,-121.5,San Joaquin,37,2013,1,67.98,0.0002,0.508,0.47,2.8,0.13,0.28,236448,702046,504.59
5/1/2013,4,4,36,-124,San Luis Obispo,38,2013,2,58.29,0.0002,0.073,0.1,7.66,0.03,0.42,118512,275696,83.58
5/1/2013,4,4,37.75,-124,San Mateo,39,2013,0,55.54,0.0002,0.013,0.04,7.27,0.02,0.47,272698,748661,1669.59
5/1/2013,4,4,35,-123.75,Santa Barbara,40,2013,2,58.06,0.0002,0.013,0.06,8.35,0.02,0.4,153977,434601,158.9
5/1/2013,4,4,37.5,-122,Santa Clara,41,2013,0,61.62,0.0001,0.335,0.64,2.36,0.16,0.31,643833,1866425,1446.73
5/1/2013,4,4,37,-124,Santa Cruz,42,2013,0,55.49,0.0002,0.018,0.06,6.67,0.02,0.44,104975,268816,603.85
5/1/2013,4,4,41.25,-122.5,Shasta,43,2013,0,59.71,0.0013,0.222,0.77,2.51,0.29,0.42,77761,178397,47.25
5/1/2013,4,4,39.75,-121,Sierra,44,2013,0,54.23,0.0019,0.033,0.97,2.51,0.38,0.39,2342,3028,3.18
5/1/2013,4,4,42,-123.75,Siskiyou,45,2013,0,54.16,0.0017,0.306,0.68,2.22,0.26,0.47,24080,43532,6.93
5/1/2013,4,4,38.25,-122,Solano,46,2013,0,68.02,0.0002,0.417,0.56,3.47,0.12,0.29,154210,423659,515.55
5/1/2013,4,4,38.75,-124,Sonoma,47,2013,1,55.97,0.0002,0.024,0.19,7.11,0.04,0.41,206148,494073,313.53
5/1/2013,4,4,37.75,-121.25,Stanislaus,48,2013,0,70.11,0.0001,0.545,0.44,2.82,0.12,0.26,180054,523451,350.17
5/1/2013,4,4,39.25,-121.75,Sutter,49,2013,0,74.32,0.0002,0.54,0.46,2.81,0.13,0.33,34044,94507,156.88
5/1/2013,4,4,40.25,-122.75,Tehama,50,2013,1,67.44,0.0004,0.297,0.67,2.45,0.18,0.37,27180,62875,21.32
5/1/2013,4,4,41.25,-123.5,Trinity,51,2013,0,55.78,0.0013,0.02,0.98,2.07,0.33,0.44,8764,13427,4.22
5/1/2013,4,4,36.75,-119.5,Tulare,52,2013,0,64.52,0.0004,0.378,0.61,2.02,0.18,0.21,144606,452460,93.79
5/1/2013,4,4,38.25,-120.5,Tuolumne,53,2013,0,60.09,0.0008,0.233,0.74,2.47,0.24,0.3,31332,53997,24.31
5/1/2013,4,4,34.5,-120,Ventura,54,2013,0,61.21,0.0002,0.161,0.08,5.44,0.04,0.29,283532,838136,454.74
5/1/2013,4,4,38.75,-122.25,Yolo,55,2013,0,71.05,0.0001,0.379,0.61,2.71,0.11,0.31,75904,206292,203.31
5/1/2013,4,4,39.5,-121.5,Yuba,56,2013,0,69.7,0.0005,0.362,0.64,2.64,0.2,0.33,27856,73090,115.68
6/1/2013,5,5,37.75,-122.25,Alameda,1,2013,1,66.25,0.0002,0.596,0.18,2.74,0.11,0.27,589352,1579593,2137.42
6/1/2013,5,5,38.5,-120.75,Amador,2,2013,1,69.65,0.0008,0.002,1,2.38,0.25,0.19,18241,36620,61.59
6/1/2013,5,5,40,-121.75,Butte,3,2013,1,73.87,0.0015,0.176,0.82,2.55,0.22,0.18,96989,221641,135.44
6/1/2013,5,5,38.5,-120.75,Calaveras,4,2013,0,67.87,0.0007,0.078,0.92,2.45,0.23,0.19,28024,44655,43.78
6/1/2013,5,5,39.25,-122.25,Colusa,5,2013,0,80.56,0.0003,0.392,0.57,2.55,0.12,0.17,7892,21250,18.47
6/1/2013,5,5,38,-122.25,Contra Costa,6,2013,0,68.63,0.0002,0.579,0.31,3.39,0.14,0.25,404915,1093401,1527.22
6/1/2013,5,5,41.75,-124,Del Norte,7,2013,0,58.44,0.0018,0.001,1,3.41,0.15,0.33,11323,27816,27.64
6/1/2013,5,5,39,-121,El Dorado,8,2013,0,64.44,0.0011,0.114,0.86,2.36,0.29,0.21,88683,181481,106.26
6/1/2013,5,5,37.25,-120.75,Fresno,9,2013,4,77.01,0.0001,0.44,0.56,2.48,0.15,0.13,321458,951514,159.7
6/1/2013,5,5,39.75,-122.5,Glenn,10,2013,0,81.09,0.0005,0.636,0.36,2.84,0.13,0.17,10893,27809,21.16
6/1/2013,5,5,42,-124,Humboldt,11,2013,0,66.44,0.0005,0.688,0.3,2.58,0.09,0.28,62181,134403,37.67
6/1/2013,5,5,33.5,-116,Imperial,12,2013,0,90.72,0,0.964,0.01,2.39,0,0.13,56665,176438,42.24
6/1/2013,5,5,38,-118.75,Inyo,13,2013,0,71.95,0.0001,0.864,0.09,1.85,0.04,0.16,9497,18357,1.8
6/1/2013,5,5,36,-120,Kern,14,2013,0,76.54,0,0.699,0.29,2.63,0.06,0.1,289153,862000,106
6/1/2013,5,5,36.25,-120.25,Kings,15,2013,0,81.65,0,0.778,0.22,2.57,0.13,0.1,44600,150337,108.2
6/1/2013,5,5,42,-123,Lake,16,2013,2,65.75,0.0006,0.57,0.41,2.6,0.13,0.25,35612,63796,50.77
6/1/2013,5,5,40.75,-121,Lassen,17,2013,0,66.51,0.0004,0.757,0.21,2.64,0.12,0.23,12730,32129,7.08
6/1/2013,5,5,34.75,-119.25,Los Angeles,18,2013,0,66.75,0.0001,0.313,0.06,3.18,0.03,0.35,3473910,9992484,2462.49
6/1/2013,5,5,37.5,-120.25,Madera,19,2013,2,74.68,0.0001,0.286,0.71,2.49,0.16,0.16,49669,151370,70.83
6/1/2013,5,5,38,-124,Marin,20,2013,0,56.48,0.0005,0.012,0.15,7.29,0.01,0.5,111823,258409,496.64
6/1/2013,5,5,38,-120,Mariposa,21,2013,1,62.66,0.0004,0.371,0.61,2.14,0.24,0.2,10315,17809,12.29
6/1/2013,5,5,40,-124,Mendocino,22,2013,0,62.54,0.0009,0.005,0.72,3.56,0.16,0.3,40614,87054,24.83
6/1/2013,5,5,37.5,-121,Merced,23,2013,1,77.32,0.0001,0.676,0.31,2.92,0.12,0.15,84060,262026,135.42
6/1/2013,5,5,41.75,-121,Modoc,24,2013,0,63.87,0.0006,0.879,0.11,2.81,0.11,0.26,5225,9145,2.33
6/1/2013,5,5,38.5,-119.75,Mono,25,2013,0,58.91,0.0005,0.669,0.28,2.24,0.18,0.22,13980,14067,4.61
6/1/2013,5,5,36.75,-124,Monterey,26,2013,1,59.5,0.0001,0.059,0.09,6.84,0.02,0.51,139733,426712,130.07
6/1/2013,5,5,38.5,-122.5,Napa,27,2013,0,70.41,0.0004,0.033,0.97,2.51,0.15,0.24,55110,139580,186.51
6/1/2013,5,5,39.5,-121.25,Nevada,28,2013,0,65.46,0.001,0.081,0.89,2.42,0.28,0.22,52940,97938,102.26
6/1/2013,5,5,33.75,-118,Orange,29,2013,0,66.62,0.0001,0.528,0.09,2.52,0.07,0.32,1061560,3104950,3927.48
6/1/2013,5,5,39.25,-121.25,Placer,30,2013,1,69.48,0.0011,0.205,0.78,2.37,0.23,0.21,156172,365398,259.7
6/1/2013,5,5,40.5,-121.5,Plumas,31,2013,0,63.3,0.0009,0.156,0.82,2.37,0.29,0.22,15666,18895,7.46
6/1/2013,5,5,34,-117.5,Riverside,32,2013,3,76.31,0,0.818,0.18,2.11,0.07,0.16,813435,2286755,317.32
6/1/2013,5,5,38.75,-121.5,Sacramento,33,2013,0,74.9,0.0004,0.489,0.5,2.63,0.14,0.2,559945,1457341,1510.76
6/1/2013,5,5,37,-121.5,San Benito,34,2013,0,66.35,0,0.411,0.57,2.18,0.14,0.19,17979,57239,41.22
6/1/2013,5,5,36.25,-117.75,San Bernardino,35,2013,1,83.35,0,0.914,0.06,2.78,0.01,0.13,704913,2082738,103.84
6/1/2013,5,5,33.25,-117.75,San Diego,36,2013,0,71.56,0,0.631,0.16,2.44,0.06,0.26,1179403,3209768,763.03
6/1/2013,5,5,38.25,-121.5,San Joaquin,37,2013,0,72.95,0.0003,0.508,0.47,2.72,0.14,0.19,236448,702046,504.59
6/1/2013,5,5,36,-124,San Luis Obispo,38,2013,1,60.66,0.0001,0.073,0.1,6.82,0.03,0.48,118512,275696,83.58
6/1/2013,5,5,37.75,-124,San Mateo,39,2013,0,57.39,0.0003,0.013,0.04,7.03,0.02,0.53,272698,748661,1669.59
6/1/2013,5,5,35,-123.75,Santa Barbara,40,2013,0,59.92,0.0001,0.013,0.06,6.99,0.01,0.5,153977,434601,158.9
6/1/2013,5,5,37.5,-122,Santa Clara,41,2013,0,66.68,0.0001,0.335,0.64,2.11,0.17,0.21,643833,1866425,1446.73
6/1/2013,5,5,37,-124,Santa Cruz,42,2013,0,57.42,0.0002,0.018,0.06,6.28,0.02,0.48,104975,268816,603.85
6/1/2013,5,5,41.25,-122.5,Shasta,43,2013,0,69.83,0.0009,0.222,0.77,2.59,0.26,0.22,77761,178397,47.25
6/1/2013,5,5,39.75,-121,Sierra,44,2013,0,64.14,0.0015,0.033,0.97,2.44,0.32,0.21,2342,3028,3.18
6/1/2013,5,5,42,-123.75,Siskiyou,45,2013,0,63.46,0.001,0.306,0.68,2.31,0.22,0.28,24080,43532,6.93
6/1/2013,5,5,38.25,-122,Solano,46,2013,1,71.26,0.0002,0.417,0.56,3.33,0.14,0.23,154210,423659,515.55
6/1/2013,5,5,38.75,-124,Sonoma,47,2013,0,58.28,0.0008,0.024,0.19,6.91,0.04,0.45,206148,494073,313.53
6/1/2013,5,5,37.75,-121.25,Stanislaus,48,2013,0,76.13,0.0001,0.545,0.44,2.84,0.13,0.16,180054,523451,350.17
6/1/2013,5,5,39.25,-121.75,Sutter,49,2013,0,80.65,0.0006,0.54,0.46,2.64,0.14,0.17,34044,94507,156.88
6/1/2013,5,5,40.25,-122.75,Tehama,50,2013,0,76.68,0.0004,0.297,0.67,2.65,0.16,0.2,27180,62875,21.32
6/1/2013,5,5,41.25,-123.5,Trinity,51,2013,0,64.97,0.0009,0.02,0.98,2.09,0.3,0.25,8764,13427,4.22
6/1/2013,5,5,36.75,-119.5,Tulare,52,2013,0,74.07,0.0002,0.378,0.61,1.91,0.15,0.12,144606,452460,93.79
6/1/2013,5,5,38.25,-120.5,Tuolumne,53,2013,1,69.2,0.0005,0.233,0.74,2.43,0.21,0.18,31332,53997,24.31
6/1/2013,5,5,34.5,-120,Ventura,54,2013,0,63.5,0.0001,0.161,0.08,4.06,0.04,0.41,283532,838136,454.74
6/1/2013,5,5,38.75,-122.25,Yolo,55,2013,0,76.46,0.0003,0.379,0.61,2.49,0.12,0.2,75904,206292,203.31
6/1/2013,5,5,39.5,-121.5,Yuba,56,2013,0,76.41,0.001,0.362,0.64,2.45,0.2,0.18,27856,73090,115.68
7/1/2013,6,6,37.75,-122.25,Alameda,1,2013,2,67.52,0.0002,0.596,0.18,2.53,0.11,0.32,589352,1579593,2137.42
7/1/2013,6,6,38.5,-120.75,Amador,2,2013,0,75.91,0.0001,0.002,1,2.23,0.22,0.15,18241,36620,61.59
7/1/2013,6,6,40,-121.75,Butte,3,2013,0,80.11,0.0001,0.176,0.82,2.36,0.2,0.13,96989,221641,135.44
7/1/2013,6,6,38.5,-120.75,Calaveras,4,2013,1,74.36,0.0002,0.078,0.92,2.31,0.19,0.17,28024,44655,43.78
7/1/2013,6,6,39.25,-122.25,Colusa,5,2013,0,84.53,0,0.392,0.57,2.26,0.12,0.12,7892,21250,18.47
7/1/2013,6,6,38,-122.25,Contra Costa,6,2013,2,68.29,0.0001,0.579,0.31,3.43,0.14,0.28,404915,1093401,1527.22
7/1/2013,6,6,41.75,-124,Del Norte,7,2013,0,63.5,0,0.001,1,2.61,0.11,0.22,11323,27816,27.64
7/1/2013,6,6,39,-121,El Dorado,8,2013,1,71.59,0.0003,0.114,0.86,2.17,0.25,0.18,88683,181481,106.26
7/1/2013,6,6,37.25,-120.75,Fresno,9,2013,1,83.26,0.0001,0.44,0.56,2.06,0.13,0.23,321458,951514,159.7
7/1/2013,6,6,39.75,-122.5,Glenn,10,2013,0,86.88,0,0.636,0.36,2.5,0.14,0.12,10893,27809,21.16
7/1/2013,6,6,42,-124,Humboldt,11,2013,0,77.08,0.0001,0.688,0.3,2.23,0.08,0.23,62181,134403,37.67
7/1/2013,6,6,33.5,-116,Imperial,12,2013,0,94.5,0.0002,0.964,0.01,2.23,0.01,0.38,56665,176438,42.24
7/1/2013,6,6,38,-118.75,Inyo,13,2013,0,76.1,0.0008,0.864,0.09,1.68,0.06,0.36,9497,18357,1.8
7/1/2013,6,6,36,-120,Kern,14,2013,2,81.96,0.0003,0.699,0.29,2.27,0.07,0.3,289153,862000,106
7/1/2013,6,6,36.25,-120.25,Kings,15,2013,0,86.54,0,0.778,0.22,2.27,0.12,0.22,44600,150337,108.2
7/1/2013,6,6,42,-123,Lake,16,2013,0,75.67,0.0001,0.57,0.41,2.18,0.11,0.17,35612,63796,50.77
7/1/2013,6,6,40.75,-121,Lassen,17,2013,0,76.15,0.0003,0.757,0.21,2.29,0.11,0.2,12730,32129,7.08
7/1/2013,6,6,34.75,-119.25,Los Angeles,18,2013,0,69.67,0.0002,0.313,0.06,3.2,0.03,0.44,3473910,9992484,2462.49
7/1/2013,6,6,37.5,-120.25,Madera,19,2013,0,81.48,0.0001,0.286,0.71,2.19,0.14,0.22,49669,151370,70.83
7/1/2013,6,6,38,-124,Marin,20,2013,0,57.37,0.0001,0.012,0.15,5.92,0.01,0.68,111823,258409,496.64
7/1/2013,6,6,38,-120,Mariposa,21,2013,0,70.17,0.0005,0.371,0.61,2.04,0.2,0.24,10315,17809,12.29
7/1/2013,6,6,40,-124,Mendocino,22,2013,1,67.55,0.0001,0.005,0.72,2.93,0.14,0.27,40614,87054,24.83
7/1/2013,6,6,37.5,-121,Merced,23,2013,0,82.11,0.0001,0.676,0.31,2.56,0.11,0.17,84060,262026,135.42
7/1/2013,6,6,41.75,-121,Modoc,24,2013,1,75.33,0.0002,0.879,0.11,2.34,0.08,0.21,5225,9145,2.33
7/1/2013,6,6,38.5,-119.75,Mono,25,2013,0,65.62,0.0008,0.669,0.28,2,0.16,0.3,13980,14067,4.61
7/1/2013,6,6,36.75,-124,Monterey,26,2013,0,61.24,0.0001,0.059,0.09,5.86,0.02,0.7,139733,426712,130.07
7/1/2013,6,6,38.5,-122.5,Napa,27,2013,0,70.33,0,0.033,0.97,2.34,0.15,0.19,55110,139580,186.51
7/1/2013,6,6,39.5,-121.25,Nevada,28,2013,0,72.58,0.0003,0.081,0.89,2.19,0.25,0.18,52940,97938,102.26
7/1/2013,6,6,33.75,-118,Orange,29,2013,0,69.51,0.0001,0.528,0.09,2.33,0.07,0.41,1061560,3104950,3927.48
7/1/2013,6,6,39.25,-121.25,Placer,30,2013,0,75.3,0.0001,0.205,0.78,2.27,0.2,0.16,156172,365398,259.7
7/1/2013,6,6,40.5,-121.5,Plumas,31,2013,0,71.58,0.0004,0.156,0.82,2.07,0.26,0.19,15666,18895,7.46
7/1/2013,6,6,34,-117.5,Riverside,32,2013,4,80.16,0.0007,0.818,0.18,1.87,0.09,0.37,813435,2286755,317.32
7/1/2013,6,6,38.75,-121.5,Sacramento,33,2013,0,75.97,0,0.489,0.5,2.73,0.13,0.15,559945,1457341,1510.76
7/1/2013,6,6,37,-121.5,San Benito,34,2013,0,68.42,0.0003,0.411,0.57,1.97,0.16,0.21,17979,57239,41.22
7/1/2013,6,6,36.25,-117.75,San Bernardino,35,2013,1,87.33,0.0006,0.914,0.06,2.46,0.03,0.36,704913,2082738,103.84
7/1/2013,6,6,33.25,-117.75,San Diego,36,2013,2,75.18,0.0003,0.631,0.16,2.27,0.07,0.41,1179403,3209768,763.03
7/1/2013,6,6,38.25,-121.5,San Joaquin,37,2013,0,75.2,0.0001,0.508,0.47,2.44,0.13,0.15,236448,702046,504.59
7/1/2013,6,6,36,-124,San Luis Obispo,38,2013,1,61.86,0.0001,0.073,0.1,5.62,0.03,0.66,118512,275696,83.58
7/1/2013,6,6,37.75,-124,San Mateo,39,2013,0,58.83,0.0001,0.013,0.04,6.02,0.02,0.74,272698,748661,1669.59
7/1/2013,6,6,35,-123.75,Santa Barbara,40,2013,0,61.47,0.0001,0.013,0.06,5.92,0.01,0.69,153977,434601,158.9
7/1/2013,6,6,37.5,-122,Santa Clara,41,2013,1,69,0.0002,0.335,0.64,1.77,0.17,0.2,643833,1866425,1446.73
7/1/2013,6,6,37,-124,Santa Cruz,42,2013,0,58.65,0.0001,0.018,0.06,5.14,0.02,0.66,104975,268816,603.85
7/1/2013,6,6,41.25,-122.5,Shasta,43,2013,1,78.38,0.0001,0.222,0.77,2.08,0.24,0.17,77761,178397,47.25
7/1/2013,6,6,39.75,-121,Sierra,44,2013,0,71.34,0.0003,0.033,0.97,2.21,0.3,0.18,2342,3028,3.18
7/1/2013,6,6,42,-123.75,Siskiyou,45,2013,1,74.01,0.0002,0.306,0.68,1.93,0.19,0.2,24080,43532,6.93
7/1/2013,6,6,38.25,-122,Solano,46,2013,0,70.23,0,0.417,0.56,3.54,0.14,0.22,154210,423659,515.55
7/1/2013,6,6,38.75,-124,Sonoma,47,2013,1,58.94,0.0001,0.024,0.19,5.79,0.04,0.51,206148,494073,313.53
7/1/2013,6,6,37.75,-121.25,Stanislaus,48,2013,1,80,0,0.545,0.44,2.54,0.13,0.15,180054,523451,350.17
7/1/2013,6,6,39.25,-121.75,Sutter,49,2013,0,83.65,0,0.54,0.46,2.67,0.13,0.13,34044,94507,156.88
7/1/2013,6,6,40.25,-122.75,Tehama,50,2013,2,83.95,0.0001,0.297,0.67,2.2,0.16,0.14,27180,62875,21.32
7/1/2013,6,6,41.25,-123.5,Trinity,51,2013,0,74.73,0.0001,0.02,0.98,1.71,0.28,0.17,8764,13427,4.22
7/1/2013,6,6,36.75,-119.5,Tulare,52,2013,0,80.41,0.0007,0.378,0.61,1.69,0.15,0.28,144606,452460,93.79
7/1/2013,6,6,38.25,-120.5,Tuolumne,53,2013,0,76.27,0.0001,0.233,0.74,2.31,0.18,0.18,31332,53997,24.31
7/1/2013,6,6,34.5,-120,Ventura,54,2013,0,65.67,0.0001,0.161,0.08,3.93,0.04,0.46,283532,838136,454.74
7/1/2013,6,6,38.75,-122.25,Yolo,55,2013,0,77.58,0,0.379,0.61,2.45,0.12,0.13,75904,206292,203.31
7/1/2013,6,6,39.5,-121.5,Yuba,56,2013,1,80.74,0,0.362,0.64,2.46,0.18,0.14,27856,73090,115.68
8/1/2013,7,7,37.75,-122.25,Alameda,1,2013,0,66.46,0,0.596,0.18,2.51,0.1,0.33,589352,1579593,2137.42
8/1/2013,7,7,38.5,-120.75,Amador,2,2013,0,70.98,0,0.002,1,2.14,0.19,0.12,18241,36620,61.59
8/1/2013,7,7,40,-121.75,Butte,3,2013,3,74.88,0.0001,0.176,0.82,2.27,0.18,0.13,96989,221641,135.44
8/1/2013,7,7,38.5,-120.75,Calaveras,4,2013,1,69.18,0.0001,0.078,0.92,2.26,0.16,0.11,28024,44655,43.78
