time,latitude,longitude,county,year,count,2m_temperature,total_precipitation,low_vegetation_cover,high_vegetation_cover,10m_wind_speed,volumetric_soil_water_layer_1,total_cloud_cover,housingdensity,population,populationdensity
2013-04-01,37.13636363636363,-120.6590909090909,Merced,2013,0,65.89,0.0003,0.676,0.31,2.94,0.15,0.24,84060,262026,135.416053
2013-04-01,41.31730769230769,-120.20192307692308,Modoc,2013,0,44.90,0.0011,0.879,0.11,3.15,0.19,0.46,5225,9145,2.334236058
2013-04-01,37.9375,-119.109375,Mono,2013,0,38.21,0.0006,0.669,0.28,2.16,0.32,0.30,13980,14067,4.613674081
2013-04-01,35.667808219178085,-122.76369863013699,Monterey,2013,0,54.66,0.0002,0.059,0.09,7.32,0.03,0.41,139733,426712,130.0717249
2013-04-01,38.416666666666664,-122.33333333333333,Napa,2013,1,62.39,0.0005,0.033,0.97,2.54,0.20,0.32,55110,139580,186.5145117
2013-04-01,39.3,-120.65,Nevada,2013,0,49.64,0.0015,0.081,0.89,2.62,0.40,0.37,52940,97938,102.2562828
2013-04-01,33.541666666666664,-117.79166666666667,Orange,2013,0,60.49,0.0002,0.528,0.09,2.93,0.07,0.39,1061560,3104950,3927.482702
2013-04-01,39,-120.875,Placer,2013,0,55.98,0.0014,0.205,0.78,2.59,0.32,0.35,156172,365398,259.6982253
2013-04-01,40.01923076923077,-120.88461538461539,Plumas,2013,0,46.22,0.0013,0.156,0.82,2.61,0.41,0.42,15666,18895,7.459416353
2013-04-01,33.705882352941174,-116.79411764705883,Riverside,2013,0,62.36,0.0002,0.818,0.18,2.32,0.09,0.27,813435,2286755,317.3197141
2013-04-01,38.5,-121.35,Sacramento,2013,0,65.73,0.0008,0.489,0.50,2.88,0.18,0.31,559945,1457341,1510.761528
2013-04-01,36.833333333333336,-121.33333333333333,San Benito,2013,0,58.57,0.0003,0.411,0.57,2.25,0.17,0.30,17979,57239,41.2173888
2013-04-01,34.99090909090909,-116.85454545454546,San Bernardino,2013,1,66.06,0.0000,0.914,0.06,3.06,0.02,0.17,704913,2082738,103.8413675
2013-04-01,33.104166666666664,-116.95833333333333,San Diego,2013,0,61.35,0.0001,0.631,0.16,2.72,0.07,0.34,1179403,3209768,763.0259852
2013-04-01,37.92857142857143,-121.25,San Joaquin,2013,0,64.03,0.0007,0.508,0.47,2.89,0.18,0.28,236448,702046,504.5898859
2013-04-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2013,0,56.01,0.0001,0.073,0.10,7.16,0.03,0.39,118512,275696,83.58071401
2013-04-01,37.00961538461539,-123.23076923076923,San Mateo,2013,0,53.21,0.0004,0.013,0.04,7.68,0.03,0.40,272698,748661,1669.59033
2013-04-01,33.765957446808514,-121.26063829787235,Santa Barbara,2013,0,56.01,0.0001,0.013,0.06,7.55,0.02,0.40,153977,434601,158.8988256
2013-04-01,37.25,-121.7,Santa Clara,2013,0,59.05,0.0004,0.335,0.64,2.30,0.21,0.30,643833,1866425,1446.728936
2013-04-01,36.6875,-122.72916666666667,Santa Cruz,2013,0,53.40,0.0004,0.018,0.06,6.86,0.03,0.38,104975,268816,603.8502145
2013-04-01,40.794117647058826,-121.79411764705883,Shasta,2013,0,53.31,0.0013,0.222,0.77,2.85,0.34,0.43,77761,178397,47.25247656
2013-04-01,39.583333333333336,-120.83333333333333,Sierra,2013,0,48.88,0.0016,0.033,0.97,2.80,0.43,0.40,2342,3028,3.176634739
2013-04-01,41.58571428571429,-122.30714285714286,Siskiyou,2013,0,47.55,0.0016,0.306,0.68,2.50,0.31,0.50,24080,43532,6.934187974
2013-04-01,38.25,-121.875,Solano,2013,0,64.55,0.0005,0.417,0.56,3.19,0.17,0.31,154210,423659,515.5507691
2013-04-01,38.3,-123.47,Sonoma,2013,0,53.37,0.0007,0.024,0.19,7.30,0.06,0.39,206148,494073,313.5279373
2013-04-01,37.541666666666664,-121,Stanislaus,2013,0,65.77,0.0004,0.545,0.44,3.04,0.16,0.25,180054,523451,350.1742673
2013-04-01,39.125,-121.75,Sutter,2013,0,68.77,0.0008,0.540,0.46,3.29,0.17,0.31,34044,94507,156.8815259
2013-04-01,40.05,-122.425,Tehama,2013,0,61.72,0.0007,0.297,0.67,3.04,0.23,0.38,27180,62875,21.31565476
2013-04-01,40.666666666666664,-123.04166666666667,Trinity,2013,0,50.65,0.0014,0.020,0.98,2.18,0.40,0.47,8764,13427,4.223323111
2013-04-01,36.21875,-119.015625,Tulare,2013,0,57.43,0.0006,0.378,0.61,1.82,0.25,0.25,144606,452460,93.78944946
2013-04-01,37.95,-120.2,Tuolumne,2013,0,54.17,0.0011,0.233,0.74,2.51,0.32,0.28,31332,53997,24.31333525
2013-04-01,33.76315789473684,-119.38157894736842,Ventura,2013,0,57.80,0.0001,0.161,0.08,5.06,0.04,0.33,283532,838136,454.7351516
2013-04-01,38.65,-121.95,Yolo,2013,0,66.52,0.0006,0.379,0.61,3.04,0.17,0.31,75904,206292,203.305443
2013-04-01,39.25,-121.41666666666667,Yuba,2013,0,64.14,0.0010,0.362,0.64,2.81,0.25,0.33,27856,73090,115.6780198
2013-05-01,37.666666666666664,-122,Alameda,2013,0,62.20,0.0002,0.596,0.18,2.97,0.11,0.34,589352,1579593,2137.415767
2013-05-01,38.5,-120.625,Amador,2013,0,61.84,0.0008,0.002,1.00,2.44,0.26,0.33,18241,36620,61.58969357
2013-05-01,39.75,-121.57142857142857,Butte,2013,0,65.73,0.0010,0.176,0.82,2.58,0.23,0.37,96989,221641,135.4393019
2013-05-01,38.25,-120.42857142857143,Calaveras,2013,0,59.52,0.0009,0.078,0.92,2.46,0.25,0.32,28024,44655,43.77898256
2013-05-01,39.125,-122.125,Colusa,2013,0,73.33,0.0001,0.392,0.57,2.62,0.12,0.33,7892,21250,18.46653863
2013-05-01,37.95,-121.9,Contra Costa,2013,0,65.30,0.0002,0.579,0.31,3.51,0.13,0.30,404915,1093401,1527.224348
2013-05-01,41.625,-124,Del Norte,2013,0,52.95,0.0022,0.001,1.00,3.11,0.15,0.54,11323,27816,27.63993362
2013-05-01,38.82142857142857,-120.42857142857143,El Dorado,2013,0,55.04,0.0015,0.114,0.86,2.38,0.33,0.36,88683,181481,106.2609785
2013-05-01,36.65,-119.8625,Fresno,2013,0,68.11,0.0003,0.440,0.56,2.61,0.18,0.23,321458,951514,159.7038599
2013-05-01,39.6,-122.2,Glenn,2013,1,73.33,0.0003,0.636,0.36,2.72,0.13,0.35,10893,27809,21.16442787
2013-05-01,41.185483870967744,-119.62096774193549,Humboldt,2013,0,56.47,0.0011,0.688,0.30,2.59,0.11,0.46,62181,134403,37.66921339
2013-05-01,33.25,-116,Imperial,2013,0,80.59,0.0000,0.964,0.01,2.71,0.00,0.17,56665,176438,42.24440933
2013-05-01,37.04838709677419,-118.10483870967742,Inyo,2013,0,58.86,0.0006,0.864,0.09,1.82,0.09,0.26,9497,18357,1.803087555
2013-05-01,35.351063829787236,-118.68085106382979,Kern,2013,0,66.93,0.0001,0.699,0.29,2.83,0.07,0.18,289153,862000,106.0021569
2013-05-01,36.041666666666664,-119.95833333333333,Kings,2013,0,74.20,0.0000,0.778,0.22,2.62,0.14,0.21,44600,150337,108.2012638
2013-05-01,40.75,-120.95454545454545,Lake,2013,0,56.51,0.0011,0.570,0.41,2.79,0.16,0.42,35612,63796,50.77439791
2013-05-01,40.52777777777778,-120.36111111111111,Lassen,2013,0,55.13,0.0013,0.757,0.21,2.78,0.17,0.41,12730,32129,7.075033361
2013-05-01,33.76428571428571,-118.48571428571428,Los Angeles,2013,3,63.69,0.0002,0.313,0.06,3.91,0.03,0.33,3473910,9992484,2462.488787
2013-05-01,37.21875,-119.8125,Madera,2013,1,65.51,0.0005,0.286,0.71,2.55,0.20,0.25,49669,151370,70.83062324
2013-05-01,37.666666666666664,-123.25,Marin,2013,0,54.73,0.0002,0.012,0.15,7.58,0.01,0.43,111823,258409,496.6443082
2013-05-01,37.791666666666664,-119.75,Mariposa,2013,0,51.53,0.0010,0.371,0.61,2.15,0.34,0.30,10315,17809,12.29207217
2013-05-01,39.48809523809524,-123.51190476190476,Mendocino,2013,0,57.03,0.0008,0.005,0.72,3.57,0.16,0.41,40614,87054,24.82759801
2013-05-01,37.13636363636363,-120.6590909090909,Merced,2013,0,70.29,0.0001,0.676,0.31,3.00,0.11,0.24,84060,262026,135.416053
2013-05-01,41.31730769230769,-120.20192307692308,Modoc,2013,0,52.96,0.0016,0.879,0.11,2.89,0.16,0.45,5225,9145,2.334236058
2013-05-01,37.9375,-119.109375,Mono,2013,0,45.96,0.0010,0.669,0.28,2.16,0.28,0.31,13980,14067,4.613674081
2013-05-01,35.667808219178085,-122.76369863013699,Monterey,2013,0,56.80,0.0002,0.059,0.09,7.20,0.02,0.47,139733,426712,130.0717249
2013-05-01,38.416666666666664,-122.33333333333333,Napa,2013,0,66.46,0.0003,0.033,0.97,2.70,0.14,0.30,55110,139580,186.5145117
2013-05-01,39.3,-120.65,Nevada,2013,0,55.88,0.0013,0.081,0.89,2.49,0.34,0.37,52940,97938,102.2562828
2013-05-01,33.541666666666664,-117.79166666666667,Orange,2013,0,64.88,0.0003,0.528,0.09,2.91,0.07,0.41,1061560,3104950,3927.482702
2013-05-01,39,-120.875,Placer,2013,0,61.73,0.0011,0.205,0.78,2.47,0.26,0.35,156172,365398,259.6982253
2013-05-01,40.01923076923077,-120.88461538461539,Plumas,2013,0,52.45,0.0017,0.156,0.82,2.45,0.36,0.41,15666,18895,7.459416353
2013-05-01,33.705882352941174,-116.79411764705883,Riverside,2013,6,68.28,0.0003,0.818,0.18,2.32,0.08,0.26,813435,2286755,317.3197141
2013-05-01,38.5,-121.35,Sacramento,2013,0,70.25,0.0002,0.489,0.50,2.84,0.12,0.30,559945,1457341,1510.761528
2013-05-01,36.833333333333336,-121.33333333333333,San Benito,2013,1,61.24,0.0001,0.411,0.57,2.46,0.14,0.30,17979,57239,41.2173888
2013-05-01,34.99090909090909,-116.85454545454546,San Bernardino,2013,1,72.26,0.0001,0.914,0.06,3.13,0.02,0.18,704913,2082738,103.8413675
2013-05-01,33.104166666666664,-116.95833333333333,San Diego,2013,3,66.61,0.0003,0.631,0.16,2.71,0.07,0.35,1179403,3209768,763.0259852
2013-05-01,37.92857142857143,-121.25,San Joaquin,2013,1,67.98,0.0002,0.508,0.47,2.80,0.13,0.28,236448,702046,504.5898859
2013-05-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2013,2,58.29,0.0002,0.073,0.10,7.66,0.03,0.42,118512,275696,83.58071401
2013-05-01,37.00961538461539,-123.23076923076923,San Mateo,2013,0,55.54,0.0002,0.013,0.04,7.27,0.02,0.47,272698,748661,1669.59033
2013-05-01,33.765957446808514,-121.26063829787235,Santa Barbara,2013,2,58.06,0.0002,0.013,0.06,8.35,0.02,0.40,153977,434601,158.8988256
2013-05-01,37.25,-121.7,Santa Clara,2013,0,61.62,0.0001,0.335,0.64,2.36,0.16,0.31,643833,1866425,1446.728936
2013-05-01,36.6875,-122.72916666666667,Santa Cruz,2013,0,55.49,0.0002,0.018,0.06,6.67,0.02,0.44,104975,268816,603.8502145
2013-05-01,40.794117647058826,-121.79411764705883,Shasta,2013,0,59.71,0.0013,0.222,0.77,2.51,0.29,0.42,77761,178397,47.25247656
2013-05-01,39.583333333333336,-120.83333333333333,Sierra,2013,0,54.23,0.0019,0.033,0.97,2.51,0.38,0.39,2342,3028,3.176634739
2013-05-01,41.58571428571429,-122.30714285714286,Siskiyou,2013,0,54.16,0.0017,0.306,0.68,2.22,0.26,0.47,24080,43532,6.934187974
2013-05-01,38.25,-121.875,Solano,2013,0,68.02,0.0002,0.417,0.56,3.47,0.12,0.29,154210,423659,515.5507691
2013-05-01,38.3,-123.47,Sonoma,2013,1,55.97,0.0002,0.024,0.19,7.11,0.04,0.41,206148,494073,313.5279373
2013-05-01,37.541666666666664,-121,Stanislaus,2013,0,70.11,0.0001,0.545,0.44,2.82,0.12,0.26,180054,523451,350.1742673
2013-05-01,39.125,-121.75,Sutter,2013,0,74.32,0.0002,0.540,0.46,2.81,0.13,0.33,34044,94507,156.8815259
2013-05-01,40.05,-122.425,Tehama,2013,1,67.44,0.0004,0.297,0.67,2.45,0.18,0.37,27180,62875,21.31565476
2013-05-01,40.666666666666664,-123.04166666666667,Trinity,2013,0,55.78,0.0013,0.020,0.98,2.07,0.33,0.44,8764,13427,4.223323111
2013-05-01,36.21875,-119.015625,Tulare,2013,0,64.52,0.0004,0.378,0.61,2.02,0.18,0.21,144606,452460,93.78944946
2013-05-01,37.95,-120.2,Tuolumne,2013,0,60.09,0.0008,0.233,0.74,2.47,0.24,0.30,31332,53997,24.31333525
2013-05-01,33.76315789473684,-119.38157894736842,Ventura,2013,0,61.21,0.0002,0.161,0.08,5.44,0.04,0.29,283532,838136,454.7351516
2013-05-01,38.65,-121.95,Yolo,2013,0,71.05,0.0001,0.379,0.61,2.71,0.11,0.31,75904,206292,203.305443
2013-05-01,39.25,-121.41666666666667,Yuba,2013,0,69.70,0.0005,0.362,0.64,2.64,0.20,0.33,27856,73090,115.6780198
2013-06-01,37.666666666666664,-122,Alameda,2013,1,66.25,0.0002,0.596,0.18,2.74,0.11,0.27,589352,1579593,2137.415767
2013-06-01,38.5,-120.625,Amador,2013,1,69.65,0.0008,0.002,1.00,2.38,0.25,0.19,18241,36620,61.58969357
2013-06-01,39.75,-121.57142857142857,Butte,2013,1,73.87,0.0015,0.176,0.82,2.55,0.22,0.18,96989,221641,135.4393019
2013-06-01,38.25,-120.42857142857143,Calaveras,2013,0,67.87,0.0007,0.078,0.92,2.45,0.23,0.19,28024,44655,43.77898256
2013-06-01,39.125,-122.125,Colusa,2013,0,80.56,0.0003,0.392,0.57,2.55,0.12,0.17,7892,21250,18.46653863
2013-06-01,37.95,-121.9,Contra Costa,2013,0,68.63,0.0002,0.579,0.31,3.39,0.14,0.25,404915,1093401,1527.224348
2013-06-01,41.625,-124,Del Norte,2013,0,58.44,0.0018,0.001,1.00,3.41,0.15,0.33,11323,27816,27.63993362
2013-06-01,38.82142857142857,-120.42857142857143,El Dorado,2013,0,64.44,0.0011,0.114,0.86,2.36,0.29,0.21,88683,181481,106.2609785
2013-06-01,36.65,-119.8625,Fresno,2013,4,77.01,0.0001,0.440,0.56,2.48,0.15,0.13,321458,951514,159.7038599
2013-06-01,39.6,-122.2,Glenn,2013,0,81.09,0.0005,0.636,0.36,2.84,0.13,0.17,10893,27809,21.16442787
2013-06-01,41.185483870967744,-119.62096774193549,Humboldt,2013,0,66.44,0.0005,0.688,0.30,2.58,0.09,0.28,62181,134403,37.66921339
2013-06-01,33.25,-116,Imperial,2013,0,90.72,0.0000,0.964,0.01,2.39,0.00,0.13,56665,176438,42.24440933
2013-06-01,37.04838709677419,-118.10483870967742,Inyo,2013,0,71.95,0.0001,0.864,0.09,1.85,0.04,0.16,9497,18357,1.803087555
2013-06-01,35.351063829787236,-118.68085106382979,Kern,2013,0,76.54,0.0000,0.699,0.29,2.63,0.06,0.10,289153,862000,106.0021569
2013-06-01,36.041666666666664,-119.95833333333333,Kings,2013,0,81.65,0.0000,0.778,0.22,2.57,0.13,0.10,44600,150337,108.2012638
2013-06-01,40.75,-120.95454545454545,Lake,2013,2,65.75,0.0006,0.570,0.41,2.60,0.13,0.25,35612,63796,50.77439791
2013-06-01,40.52777777777778,-120.36111111111111,Lassen,2013,0,66.51,0.0004,0.757,0.21,2.64,0.12,0.23,12730,32129,7.075033361
2013-06-01,33.76428571428571,-118.48571428571428,Los Angeles,2013,0,66.75,0.0001,0.313,0.06,3.18,0.03,0.35,3473910,9992484,2462.488787
2013-06-01,37.21875,-119.8125,Madera,2013,2,74.68,0.0001,0.286,0.71,2.49,0.16,0.16,49669,151370,70.83062324
2013-06-01,37.666666666666664,-123.25,Marin,2013,0,56.48,0.0005,0.012,0.15,7.29,0.01,0.50,111823,258409,496.6443082
2013-06-01,37.791666666666664,-119.75,Mariposa,2013,1,62.66,0.0004,0.371,0.61,2.14,0.24,0.20,10315,17809,12.29207217
2013-06-01,39.48809523809524,-123.51190476190476,Mendocino,2013,0,62.54,0.0009,0.005,0.72,3.56,0.16,0.30,40614,87054,24.82759801
2013-06-01,37.13636363636363,-120.6590909090909,Merced,2013,1,77.32,0.0001,0.676,0.31,2.92,0.12,0.15,84060,262026,135.416053
2013-06-01,41.31730769230769,-120.20192307692308,Modoc,2013,0,63.87,0.0006,0.879,0.11,2.81,0.11,0.26,5225,9145,2.334236058
2013-06-01,37.9375,-119.109375,Mono,2013,0,58.91,0.0005,0.669,0.28,2.24,0.18,0.22,13980,14067,4.613674081
2013-06-01,35.667808219178085,-122.76369863013699,Monterey,2013,1,59.50,0.0001,0.059,0.09,6.84,0.02,0.51,139733,426712,130.0717249
2013-06-01,38.416666666666664,-122.33333333333333,Napa,2013,0,70.41,0.0004,0.033,0.97,2.51,0.15,0.24,55110,139580,186.5145117
2013-06-01,39.3,-120.65,Nevada,2013,0,65.46,0.0010,0.081,0.89,2.42,0.28,0.22,52940,97938,102.2562828
2013-06-01,33.541666666666664,-117.79166666666667,Orange,2013,0,66.62,0.0001,0.528,0.09,2.52,0.07,0.32,1061560,3104950,3927.482702
2013-06-01,39,-120.875,Placer,2013,1,69.48,0.0011,0.205,0.78,2.37,0.23,0.21,156172,365398,259.6982253
2013-06-01,40.01923076923077,-120.88461538461539,Plumas,2013,0,63.30,0.0009,0.156,0.82,2.37,0.29,0.22,15666,18895,7.459416353
2013-06-01,33.705882352941174,-116.79411764705883,Riverside,2013,3,76.31,0.0000,0.818,0.18,2.11,0.07,0.16,813435,2286755,317.3197141
2013-06-01,38.5,-121.35,Sacramento,2013,0,74.90,0.0004,0.489,0.50,2.63,0.14,0.20,559945,1457341,1510.761528
2013-06-01,36.833333333333336,-121.33333333333333,San Benito,2013,0,66.35,0.0000,0.411,0.57,2.18,0.14,0.19,17979,57239,41.2173888
2013-06-01,34.99090909090909,-116.85454545454546,San Bernardino,2013,1,83.35,0.0000,0.914,0.06,2.78,0.01,0.13,704913,2082738,103.8413675
2013-06-01,33.104166666666664,-116.95833333333333,San Diego,2013,0,71.56,0.0000,0.631,0.16,2.44,0.06,0.26,1179403,3209768,763.0259852
2013-06-01,37.92857142857143,-121.25,San Joaquin,2013,0,72.95,0.0003,0.508,0.47,2.72,0.14,0.19,236448,702046,504.5898859
2013-06-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2013,1,60.66,0.0001,0.073,0.10,6.82,0.03,0.48,118512,275696,83.58071401
2013-06-01,37.00961538461539,-123.23076923076923,San Mateo,2013,0,57.39,0.0003,0.013,0.04,7.03,0.02,0.53,272698,748661,1669.59033
2013-06-01,33.765957446808514,-121.26063829787235,Santa Barbara,2013,0,59.92,0.0001,0.013,0.06,6.99,0.01,0.50,153977,434601,158.8988256
2013-06-01,37.25,-121.7,Santa Clara,2013,0,66.68,0.0001,0.335,0.64,2.11,0.17,0.21,643833,1866425,1446.728936
2013-06-01,36.6875,-122.72916666666667,Santa Cruz,2013,0,57.42,0.0002,0.018,0.06,6.28,0.02,0.48,104975,268816,603.8502145
2013-06-01,40.794117647058826,-121.79411764705883,Shasta,2013,0,69.83,0.0009,0.222,0.77,2.59,0.26,0.22,77761,178397,47.25247656
2013-06-01,39.583333333333336,-120.83333333333333,Sierra,2013,0,64.14,0.0015,0.033,0.97,2.44,0.32,0.21,2342,3028,3.176634739
2013-06-01,41.58571428571429,-122.30714285714286,Siskiyou,2013,0,63.46,0.0010,0.306,0.68,2.31,0.22,0.28,24080,43532,6.934187974
2013-06-01,38.25,-121.875,Solano,2013,1,71.26,0.0002,0.417,0.56,3.33,0.14,0.23,154210,423659,515.5507691
2013-06-01,38.3,-123.47,Sonoma,2013,0,58.28,0.0008,0.024,0.19,6.91,0.04,0.45,206148,494073,313.5279373
2013-06-01,37.541666666666664,-121,Stanislaus,2013,0,76.13,0.0001,0.545,0.44,2.84,0.13,0.16,180054,523451,350.1742673
2013-06-01,39.125,-121.75,Sutter,2013,0,80.65,0.0006,0.540,0.46,2.64,0.14,0.17,34044,94507,156.8815259
2013-06-01,40.05,-122.425,Tehama,2013,0,76.68,0.0004,0.297,0.67,2.65,0.16,0.20,27180,62875,21.31565476
2013-06-01,40.666666666666664,-123.04166666666667,Trinity,2013,0,64.97,0.0009,0.020,0.98,2.09,0.30,0.25,8764,13427,4.223323111
2013-06-01,36.21875,-119.015625,Tulare,2013,0,74.07,0.0002,0.378,0.61,1.91,0.15,0.12,144606,452460,93.78944946
2013-06-01,37.95,-120.2,Tuolumne,2013,1,69.20,0.0005,0.233,0.74,2.43,0.21,0.18,31332,53997,24.31333525
2013-06-01,33.76315789473684,-119.38157894736842,Ventura,2013,0,63.50,0.0001,0.161,0.08,4.06,0.04,0.41,283532,838136,454.7351516
2013-06-01,38.65,-121.95,Yolo,2013,0,76.46,0.0003,0.379,0.61,2.49,0.12,0.20,75904,206292,203.305443
2013-06-01,39.25,-121.41666666666667,Yuba,2013,0,76.41,0.0010,0.362,0.64,2.45,0.20,0.18,27856,73090,115.6780198
2013-07-01,37.666666666666664,-122,Alameda,2013,2,67.52,0.0002,0.596,0.18,2.53,0.11,0.32,589352,1579593,2137.415767
2013-07-01,38.5,-120.625,Amador,2013,0,75.91,0.0001,0.002,1.00,2.23,0.22,0.15,18241,36620,61.58969357
2013-07-01,39.75,-121.57142857142857,Butte,2013,0,80.11,0.0001,0.176,0.82,2.36,0.20,0.13,96989,221641,135.4393019
2013-07-01,38.25,-120.42857142857143,Calaveras,2013,1,74.36,0.0002,0.078,0.92,2.31,0.19,0.17,28024,44655,43.77898256
2013-07-01,39.125,-122.125,Colusa,2013,0,84.53,0.0000,0.392,0.57,2.26,0.12,0.12,7892,21250,18.46653863
2013-07-01,37.95,-121.9,Contra Costa,2013,2,68.29,0.0001,0.579,0.31,3.43,0.14,0.28,404915,1093401,1527.224348
2013-07-01,41.625,-124,Del Norte,2013,0,63.50,0.0000,0.001,1.00,2.61,0.11,0.22,11323,27816,27.63993362
2013-07-01,38.82142857142857,-120.42857142857143,El Dorado,2013,1,71.59,0.0003,0.114,0.86,2.17,0.25,0.18,88683,181481,106.2609785
2013-07-01,36.65,-119.8625,Fresno,2013,1,83.26,0.0001,0.440,0.56,2.06,0.13,0.23,321458,951514,159.7038599
2013-07-01,39.6,-122.2,Glenn,2013,0,86.88,0.0000,0.636,0.36,2.50,0.14,0.12,10893,27809,21.16442787
2013-07-01,41.185483870967744,-119.62096774193549,Humboldt,2013,0,77.08,0.0001,0.688,0.30,2.23,0.08,0.23,62181,134403,37.66921339
2013-07-01,33.25,-116,Imperial,2013,0,94.50,0.0002,0.964,0.01,2.23,0.01,0.38,56665,176438,42.24440933
2013-07-01,37.04838709677419,-118.10483870967742,Inyo,2013,0,76.10,0.0008,0.864,0.09,1.68,0.06,0.36,9497,18357,1.803087555
2013-07-01,35.351063829787236,-118.68085106382979,Kern,2013,2,81.96,0.0003,0.699,0.29,2.27,0.07,0.30,289153,862000,106.0021569
2013-07-01,36.041666666666664,-119.95833333333333,Kings,2013,0,86.54,0.0000,0.778,0.22,2.27,0.12,0.22,44600,150337,108.2012638
2013-07-01,40.75,-120.95454545454545,Lake,2013,0,75.67,0.0001,0.570,0.41,2.18,0.11,0.17,35612,63796,50.77439791
2013-07-01,40.52777777777778,-120.36111111111111,Lassen,2013,0,76.15,0.0003,0.757,0.21,2.29,0.11,0.20,12730,32129,7.075033361
2013-07-01,33.76428571428571,-118.48571428571428,Los Angeles,2013,0,69.67,0.0002,0.313,0.06,3.20,0.03,0.44,3473910,9992484,2462.488787
2013-07-01,37.21875,-119.8125,Madera,2013,0,81.48,0.0001,0.286,0.71,2.19,0.14,0.22,49669,151370,70.83062324
2013-07-01,37.666666666666664,-123.25,Marin,2013,0,57.37,0.0001,0.012,0.15,5.92,0.01,0.68,111823,258409,496.6443082
2013-07-01,37.791666666666664,-119.75,Mariposa,2013,0,70.17,0.0005,0.371,0.61,2.04,0.20,0.24,10315,17809,12.29207217
2013-07-01,39.48809523809524,-123.51190476190476,Mendocino,2013,1,67.55,0.0001,0.005,0.72,2.93,0.14,0.27,40614,87054,24.82759801
2013-07-01,37.13636363636363,-120.6590909090909,Merced,2013,0,82.11,0.0001,0.676,0.31,2.56,0.11,0.17,84060,262026,135.416053
2013-07-01,41.31730769230769,-120.20192307692308,Modoc,2013,1,75.33,0.0002,0.879,0.11,2.34,0.08,0.21,5225,9145,2.334236058
2013-07-01,37.9375,-119.109375,Mono,2013,0,65.62,0.0008,0.669,0.28,2.00,0.16,0.30,13980,14067,4.613674081
2013-07-01,35.667808219178085,-122.76369863013699,Monterey,2013,0,61.24,0.0001,0.059,0.09,5.86,0.02,0.70,139733,426712,130.0717249
2013-07-01,38.416666666666664,-122.33333333333333,Napa,2013,0,70.33,0.0000,0.033,0.97,2.34,0.15,0.19,55110,139580,186.5145117
2013-07-01,39.3,-120.65,Nevada,2013,0,72.58,0.0003,0.081,0.89,2.19,0.25,0.18,52940,97938,102.2562828
2013-07-01,33.541666666666664,-117.79166666666667,Orange,2013,0,69.51,0.0001,0.528,0.09,2.33,0.07,0.41,1061560,3104950,3927.482702
2013-07-01,39,-120.875,Placer,2013,0,75.30,0.0001,0.205,0.78,2.27,0.20,0.16,156172,365398,259.6982253
2013-07-01,40.01923076923077,-120.88461538461539,Plumas,2013,0,71.58,0.0004,0.156,0.82,2.07,0.26,0.19,15666,18895,7.459416353
2013-07-01,33.705882352941174,-116.79411764705883,Riverside,2013,4,80.16,0.0007,0.818,0.18,1.87,0.09,0.37,813435,2286755,317.3197141
2013-07-01,38.5,-121.35,Sacramento,2013,0,75.97,0.0000,0.489,0.50,2.73,0.13,0.15,559945,1457341,1510.761528
2013-07-01,36.833333333333336,-121.33333333333333,San Benito,2013,0,68.42,0.0003,0.411,0.57,1.97,0.16,0.21,17979,57239,41.2173888
2013-07-01,34.99090909090909,-116.85454545454546,San Bernardino,2013,1,87.33,0.0006,0.914,0.06,2.46,0.03,0.36,704913,2082738,103.8413675
2013-07-01,33.104166666666664,-116.95833333333333,San Diego,2013,2,75.18,0.0003,0.631,0.16,2.27,0.07,0.41,1179403,3209768,763.0259852
2013-07-01,37.92857142857143,-121.25,San Joaquin,2013,0,75.20,0.0001,0.508,0.47,2.44,0.13,0.15,236448,702046,504.5898859
2013-07-01,34.70890410958904,-122.13356164383562,San Luis Obispo,2013,1,61.86,0.0001,0.073,0.10,5.62,0.03,0.66,118512,275696,83.58071401
2013-07-01,37.00961538461539,-123.23076923076923,San Mateo,2013,0,58.83,0.0001,0.013,0.04,6.02,0.02,0.74,272698,748661,1669.59033
2013-07-01,33.765957446808514,-121.26063829787235,Santa Barbara,2013,0,61.47,0.0001,0.013,0.06,5.92,0.01,0.69,153977,434601,158.8988256
2013-07-01,37.25,-121.7,Santa Clara,2013,1,69.00,0.0002,0.335,0.64,1.77,0.17,0.20,643833,1866425,1446.728936
2013-07-01,36.6875,-122.72916666666667,Santa Cruz,2013,0,58.65,0.0001,0.018,0.06,5.14,0.02,0.66,104975,268816,603.8502145
2013-07-01,40.794117647058826,-121.79411764705883,Shasta,2013,1,78.38,0.0001,0.222,0.77,2.08,0.24,0.17,77761,178397,47.25247656
